

Software Version	3.16.10



Experiment File Path:	C:\Users\48707651\Documents\Caleb\CMG2_162.xpt
Protocol File Path:	



Plate Number	Plate 1
Date	3/10/2026
Time	7:40:36 PM
Reader Type:	Cytation5
Reader Serial Number:	1601252F
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE (Use plate lid)
Eject plate on completion	
Start Kinetic	Runtime 7:00:00 (HH:MM:SS), Interval 0:01:00, 421 Reads
    Read	Luminescence Endpoint
	A1..C8
	Integration Time: 0:01.00 (MM:SS.ss)
	Filter Set 1
	    Emission: Full light
	    Optics: Top,  Gain: 100
	Read Speed: Normal,  Delay: 100 msec
	Extended Dynamic Range
	Read Height: 4.5 mm
End Kinetic	

Lum

Time	T° Lum	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
3:24:00	23.5	4	4	5	7	4	4	5	8					4	4	5	7	4	4	5	7					4	4	5	6	4	4	6	6																																																																
3:25:00	23.5	4	4	5	7	4	4	5	6					4	4	5	7	3	4	5	7					4	4	5	7	4	4	6	6																																																																
3:26:00	23.5	4	4	5	7	4	5	5	7					4	4	5	7	4	4	5	7					4	4	5	6	5	4	5	7																																																																
3:27:00	23.5	4	4	5	7	3	3	4	6					4	4	5	7	4	4	6	7					3	4	6	7	4	4	5	7																																																																
3:28:00	23.5	4	4	4	7	4	4	5	6					4	4	6	7	4	4	5	7					4	4	6	7	4	3	4	7																																																																
3:29:00	23.5	4	4	5	6	4	4	4	7					5	4	5	7	4	4	5	7					4	4	5	6	4	4	4	6																																																																
3:30:00	23.5	4	5	5	6	4	5	5	6					4	4	5	7	4	4	5	6					4	4	5	7	4	4	5	7																																																																
3:31:00	23.5	4	4	5	6	4	4	5	7					5	4	6	6	4	4	5	7					4	4	5	7	4	4	5	7																																																																
3:32:00	23.5	4	4	5	7	4	4	5	6					4	4	5	7	4	4	5	7					4	4	5	8	4	4	4	7																																																																
3:33:00	23.5	4	3	5	6	4	5	5	6					4	4	5	6	3	4	5	6					4	4	4	6	4	5	5	7																																																																
3:34:00	23.5	4	4	5	6	4	4	5	6					5	4	5	7	4	4	5	7					4	4	5	7	3	4	5	7																																																																
3:35:00	23.5	4	4	5	6	4	4	5	6					4	5	5	6	4	4	5	6					3	4	5	6	4	4	5	6																																																																
3:36:00	23.5	4	4	5	7	4	4	5	6					3	4	5	7	4	4	5	6					4	4	5	6	4	4	4	6																																																																
3:37:00	23.5	3	4	4	6	3	4	5	7					4	5	5	6	4	4	5	7					4	4	5	6	4	4	4	8																																																																
3:38:00	23.5	4	4	5	6	4	4	6	7					4	4	4	6	4	4	5	6					3	4	5	8	4	5	5	7																																																																
3:39:00	23.5	4	4	5	6	4	4	5	5					4	4	5	7	3	4	5	7					3	4	5	6	4	4	5	6																																																																
3:40:00	23.5	4	4	5	6	4	5	5	7					4	4	5	6	4	4	5	7					4	4	5	6	4	5	5	7																																																																
3:41:00	23.5	4	4	4	6	4	4	5	7					4	4	5	7	4	4	5	6					4	3	5	6	4	4	5	6																																																																
3:42:00	23.5	4	4	6	7	4	4	4	6					4	4	5	7	4	4	5	7					4	4	5	6	4	4	5	6																																																																
3:43:00	23.5	4	4	4	7	4	4	5	6					3	4	5	6	4	4	5	6					4	3	5	5	4	4	5	6																																																																
3:44:00	23.5	4	4	5	6	4	4	5	7					4	5	5	6	4	4	5	7					4	5	6	6	4	4	4	6																																																																
3:45:00	23.5	4	4	5	6	4	5	5	7					4	4	5	7	3	4	5	7					4	4	5	7	4	4	5	7																																																																
3:46:00	23.5	4	4	5	6	4	4	4	6					6	4	5	6	4	4	5	6					4	4	5	6	4	4	4	6																																																																
3:47:00	23.5	4	4	5	6	4	5	5	7					4	4	5	6	4	4	5	6					4	4	5	5	4	4	5	7																																																																
3:48:00	23.6	4	4	5	6	3	4	5	6					4	4	5	6	4	4	5	6					6	4	5	6	4	4	5	7																																																																
3:49:00	23.5	4	4	5	7	4	4	4	6					3	4	4	6	4	5	5	6					4	4	4	7	3	4	5	7																																																																
3:50:00	23.5	4	5	5	6	4	4	4	6					4	4	5	6	4	4	6	6					4	4	4	6	4	4	5	7																																																																
3:51:00	23.6	4	4	5	7	4	4	5	6					3	4	5	6	4	4	5	6					4	4	5	6	4	4	5	6																																																																
3:52:00	23.5	3	4	4	5	3	4	6	6					4	4	5	7	4	4	5	6					4	5	4	6	4	4	5	6																																																																
3:53:00	23.6	4	3	4	7	4	4	5	6					4	5	5	6	4	4	5	6					4	4	4	6	4	5	5	7																																																																
3:54:00	23.6	4	4	5	6	4	4	4	6					4	4	5	6	4	4	5	6					4	4	5	7	4	4	5	6																																																																
3:55:00	23.6	4	4	4	5	4	4	5	6					4	4	5	7	4	4	5	6					4	4	4	7	4	4	5	6																																																																
3:56:00	23.6	4	4	4	6	4	4	4	6					4	4	5	6	5	4	4	7					4	4	4	6	4	4	5	7																																																																
3:57:00	23.6	4	4	5	6	4	4	5	7					4	4	4	5	4	4	5	6					3	4	5	6	4	4	5	7																																																																
3:58:00	23.6	4	4	5	7	4	4	4	7					3	4	5	7	4	4	5	7					4	4	4	5	5	4	4	7																																																																
3:59:00	23.6	4	4	5	6	3	4	4	7					4	4	5	8	4	4	5	7					4	4	5	6	4	5	5	6																																																																
4:00:00	23.6	4	4	5	6	4	4	5	8					4	4	5	6	4	4	4	6					4	3	5	6	4	4	4	6																																																																
4:01:00	23.6	4	4	4	6	4	4	5	5					4	4	5	7	4	4	5	5					4	4	4	5	4	4	4	6																																																																
4:02:00	23.6	4	4	5	7	3	4	4	6					4	4	5	6	4	4	5	6					4	5	5	5	4	4	4	7																																																																
4:03:00	23.6	4	4	4	6	4	4	5	6					4	4	5	6	4	4	4	7					4	5	4	6	4	5	4	5																																																																
4:04:00	23.6	4	4	5	6	4	4	5	5					4	4	5	7	4	4	5	6					4	4	4	5	4	4	5	6																																																																
4:05:00	23.6	4	4	5	6	4	4	4	6					4	4	4	6	5	4	5	7					4	4	5	6	4	4	4	6																																																																
4:06:00	23.6	4	4	4	6	4	4	4	6					4	4	5	6	4	4	5	6					4	4	4	6	4	4	4	6																																																																
4:07:00	23.6	4	4	4	6	4	4	5	5					4	4	4	6	4	4	5	5					4	4	4	6	4	4	4	6																																																																
4:08:00	23.6	3	4	5	6	4	4	5	6					3	4	5	6	4	4	4	7					4	4	5	7	4	4	5	6																																																																
4:09:00	23.6	4	4	5	6	4	4	5	6					4	3	4	6	4	4	4	5					4	4	5	6	4	4	5	6																																																																
4:10:00	23.6	4	4	4	6	4	4	4	7					3	4	4	6	4	4	4	6					4	4	4	6	3	4	5	5																																																																
4:11:00	23.6	4	4	4	6	4	4	4	6					4	4	5	6	4	4	5	7					4	4	4	6	4	4	4	6																																																																
4:12:00	23.6	3	3	5	7	4	4	5	6					4	4	5	6	4	4	5	5					4	4	5	7	4	4	4	6																																																																
4:13:00	23.6	4	4	4	7	4	4	4	7					4	4	4	7	4	4	5	6					3	5	5	6	4	4	4	7																																																																
4:14:00	23.6	4	4	4	6	4	5	4	6					4	4	4	6	4	4	4	5					3	4	5	6	4	4	5	6																																																																
4:15:00	23.6	4	4	5	6	4	4	4	6					4	4	5	6	4	4	5	6					4	4	4	5	4	4	4	5																																																																
4:16:00	23.6	4	4	4	6	4	4	5	6					4	4	5	7	4	4	5	6					3	4	5	6	4	4	5	6																																																																
4:17:00	23.6	4	4	5	6	4	4	4	5					4	4	5	6	4	4	5	7					4	4	5	6	4	4	4	5																																																																
4:18:00	23.6	4	4	4	6	4	4	5	6					5	4	5	5	4	4	5	5					4	4	5	6	4	4	4	5																																																																
4:19:00	23.6	4	4	4	6	4	5	5	6					5	4	5	7	4	4	4	7					4	4	5	5	5	4	4	6																																																																
4:20:00	23.6	4	4	5	6	4	4	4	6					4	4	4	5	4	4	4	6					4	4	4	5	4	4	5	6																																																																
4:21:00	23.6	4	4	4	6	4	4	4	5					4	4	5	6	4	4	5	6					4	4	4	5	4	4	5	6																																																																
4:22:00	23.6	4	4	5	6	4	4	4	6					4	4	4	6	4	4	5	6					4	4	5	7	4	4	4	6																																																																
4:23:00	23.6	4	4	4	6	4	4	5	6					4	5	5	6	4	4	5	7					4	4	5	6	3	4	5	5																																																																
4:24:00	23.6	4	4	5	6	4	4	4	6					4	4	5	6	4	4	4	5					4	3	4	6	4	5	4	5																																																																
4:25:00	23.6	4	4	5	5	4	4	5	6					3	4	5	7	3	4	4	6					4	4	4	6	4	4	4	6																																																																
4:26:00	23.6	4	4	5	6	4	4	4	6					4	4	5	6	4	4	4	6					4	4	4	6	4	3	5	6																																																																
4:27:00	23.6	4	4	4	5	4	4	5	6					4	4	5	6	4	4	5	6					4	4	5	5	4	4	4	6																																																																
4:28:00	23.6	4	4	5	6	4	4	4	6					4	4	4	5	5	4	5	5					4	4	4	5	4	4	4	6																																																																
4:29:00	23.6	4	4	4	6	4	4	4	6					3	4	4	6	4	4	5	6					4	4	5	5	4	4	4	6																																																																
4:30:00	23.6	4	4	5	7	4	4	5	6					4	4	5	6	4	4	5	6					3	4	4	6	4	4	4	6																																																																
4:31:00	23.6	4	4	4	7	4	4	4	6					3	4	5	6	4	4	5	6					5	4	4	7	4	4	4	6																																																																
4:32:00	23.6	4	4	4	6	4	4	5	5					4	4	4	7	4	4	4	7					4	4	4	6	4	4	4	6																																																																
4:33:00	23.6	4	4	4	6	4	4	4	6					4	4	4	5	4	4	4	6					4	4	5	5	4	4	4	6																																																																
4:34:00	23.6	4	4	4	5	3	4	4	5					4	4	5	6	4	4	5	5					4	4	4	5	4	4	4	6																																																																
4:35:00	23.6	5	4	4	6	4	4	5	5					4	4	4	6	4	4	4	6					4	4	5	6	4	4	5	6																																																																
4:36:00	23.6	4	5	4	6	4	4	4	5					4	4	4	6	4	4	4	6					4	4	5	6	4	4	4	5																																																																
4:37:00	23.6	4	4	4	6	4	4	4	6					4	4	4	7	5	4	5	7					4	4	4	5	4	5	5	5																																																																
4:38:00	23.6	5	4	4	6	4	4	4	6					4	4	5	6	4	4	5	6					4	4	4	6	4	4	5	6																																																																
4:39:00	23.6	4	4	5	6	4	4	4	6					4	4	4	6	4	4	4	6					4	4	5	5	4	4	4	5																																																																
4:40:00	23.6	4	4	5	5	4	3	4	6					4	4	4	5	4	4	4	6					4	4	4	5	4	4	4	5																																																																
4:41:00	23.6	4	4	4	7	4	4	5	6					4	4	4	6	4	4	4	5					4	4	4	6	4	4	4	5																																																																
4:42:00	23.6	4	4	6	6	4	4	5	5					4	4	4	5	4	4	4	5					3	4	4	5	4	4	4	6																																																																
4:43:00	23.6	4	4	4	6	4	4	5	6					4	4	5	6	4	4	4	7					4	4	4	6	4	4	5	6																																																																
4:44:00	23.6	4	4	4	5	4	4	5	5					4	4	4	5	4	4	5	6					4	4	4	6	4	4	5	6																																																																
4:45:00	23.6	4	4	4	6	4	4	5	6					4	4	4	5	4	5	4	6					4	4	5	6	4	4	4	6																																																																
4:46:00	23.6	4	4	4	6	4	4	4	6					4	5	4	5	4	4	5	6					4	4	4	5	4	4	4	6																																																																
4:47:00	23.6	4	4	4	6	4	4	5	5					4	4	4	6	4	4	5	5					4	4	4	6	4	4	4	6																																																																
4:48:00	23.6	4	4	4	5	4	4	5	5					4	4	4	6	4	4	4	6					4	4	4	5	4	4	4	5																																																																
4:49:00	23.6	4	4	4	6	4	4	4	6					4	4	4	6	4	4	5	6					4	4	4	5	4	4	5	5																																																																
4:50:00	23.6	4	4	5	6	4	4	4	5					4	4	5	5	4	4	4	6					4	4	5	6	4	4	5	6																																																																
4:51:00	23.6	4	5	4	5	4	4	4	6					4	4	4	5	3	4	4	6					4	4	4	6	4	4	4	5																																																																
4:52:00	23.6	4	4	4	5	5	4	5	5					4	4	4	6	4	4	4	5					4	4	4	5	4	4	3	5																																																																
4:53:00	23.6	4	4	5	5	4	4	4	5					4	4	4	5	4	4	5	5					4	4	4	5	4	4	4	6																																																																
4:54:00	23.6	4	4	4	5	3	4	4	6					4	4	5	6	4	4	5	5					3	4	5	5	4	4	5	5																																																																
4:55:00	23.6	4	4	5	5	4	4	4	6					4	4	4	6	4	4	5	6					4	4	4	6	4	3	4	5																																																																
4:56:00	23.6	4	4	5	5	4	4	5	5					4	4	4	6	4	4	4	6					4	4	4	5	4	4	5	6																																																																
4:57:00	23.6	4	4	4	6	4	4	4	5					4	4	4	5	4	4	4	6					4	4	4	6	4	4	4	5																																																																
4:58:00	23.6	4	4	4	6	4	4	4	6					5	4	5	6	4	4	5	6					4	4	5	6	4	4	4	5																																																																
4:59:00	23.6	4	4	4	5	4	4	5	6					4	4	4	5	4	4	4	6					4	4	5	5	4	4	4	6																																																																
5:00:00	23.6	4	5	4	5	4	4	4	5					4	4	4	6	4	4	5	5					4	4	4	5	4	4	4	6																																																																
5:01:00	23.6	4	4	4	6	4	4	4	5					3	4	4	6	4	4	4	5					4	4	4	5	4	4	4	6																																																																
5:02:00	23.6	4	4	4	6	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	6	4	4	4	6																																																																
5:03:00	23.6	3	4	4	6	3	4	4	5					4	4	4	5	4	5	5	5					4	4	4	5	4	4	4	5																																																																
5:04:00	23.6	4	4	4	6	4	4	4	5					5	4	4	6	4	4	4	6					4	4	4	5	4	4	5	5																																																																
5:05:00	23.6	4	4	4	5	4	5	4	6					4	4	5	5	4	3	4	5					4	4	4	5	4	4	4	5																																																																
5:06:00	23.6	4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	5	4	4	5	6																																																																
5:07:00	23.6	4	4	4	6	4	3	5	5					4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5																																																																
5:08:00	23.6	4	4	4	5	4	4	5	6					4	5	5	5	4	3	4	6					4	4	4	5	4	3	5	5																																																																
5:09:00	23.6	4	4	4	6	4	4	4	6					4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	6																																																																
5:10:00	23.6	4	4	5	5	4	4	4	5					4	4	4	5	4	4	4	6					4	3	4	6	4	4	4	5																																																																
5:11:00	23.6	4	4	4	6	4	4	4	5					4	4	4	5	4	4	4	6					3	4	5	5	4	4	4	5																																																																
5:12:00	23.6	4	4	4	5	4	4	5	6					4	4	5	5	4	4	5	5					4	4	5	6	4	4	4	6																																																																
5:13:00	23.6	4	3	4	5	4	4	4	6					4	4	4	7	4	4	4	5					4	4	5	5	4	4	4	6																																																																
5:14:00	23.6	4	4	4	4	4	4	4	5					4	4	4	5	3	4	4	5					4	4	4	5	4	4	5	6																																																																
5:15:00	23.6	4	4	4	6	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	6	4	4	5	5																																																																
5:16:00	23.6	4	4	4	5	4	4	5	5					4	5	4	6	4	4	4	5					4	4	4	6	4	4	4	6																																																																
5:17:00	23.6	4	4	4	6	4	3	4	6					4	4	5	4	4	4	4	5					4	4	4	5	4	3	4	5																																																																
5:18:00	23.6	4	5	5	5	4	4	5	6					4	5	4	5	4	4	4	5					4	4	4	5	4	4	4	5																																																																
5:19:00	23.6	4	3	4	5	4	4	4	4					4	4	4	6	4	5	4	5					4	5	4	4	4	4	4	5																																																																
5:20:00	23.6	4	4	4	5	4	4	4	5					4	4	4	6	4	3	4	5					4	4	4	5	3	4	4	5																																																																
5:21:00	23.6	4	4	5	5	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5																																																																
5:22:00	23.6	4	5	5	5	4	5	4	5					4	4	4	5	4	4	5	5					4	4	4	6	4	4	4	5																																																																
5:23:00	23.6	4	4	4	6	4	4	4	5					4	4	4	5	4	4	5	5					4	4	4	5	4	4	4	6																																																																
5:24:00	23.6	4	4	4	5	4	4	5	5					4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	6																																																																
5:25:00	23.6	4	4	4	6	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	6	4	4	4	5																																																																
5:26:00	23.6	4	4	4	5	4	4	4	6					4	4	4	6	4	4	5	4					4	4	4	5	4	4	4	5																																																																
5:27:00	23.6	4	4	4	5	4	4	4	4					4	4	4	6	4	4	4	5					4	4	4	5	4	4	4	5																																																																
5:28:00	23.6	3	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	4	4	4	4	6																																																																
5:29:00	23.6	4	4	4	6	4	4	5	5					3	4	4	5	4	4	5	5					4	4	4	5	4	4	4	6																																																																
5:30:00	23.6	4	4	4	6	4	4	4	5					4	4	4	5	4	4	4	5					3	4	4	4	4	4	4	6																																																																
5:31:00	23.6	4	4	4	6	4	4	4	4					4	4	4	5	4	4	4	5					4	4	5	5	4	4	4	5																																																																
5:32:00	23.6	3	3	4	4	4	4	4	5					4	4	5	5	4	4	4	5					4	4	4	5	4	4	4	5																																																																
5:33:00	23.6	4	4	4	6	4	4	4	5					4	4	4	6	4	4	4	6					4	4	4	5	4	4	4	6																																																																
5:34:00	23.6	4	4	4	5	4	4	4	6					4	4	4	5	4	4	4	5					4	4	4	5	4	4	5	6																																																																
5:35:00	23.6	4	4	4	6	4	4	4	5					4	4	4	5	4	4	5	5					4	4	4	5	4	4	4	5																																																																
5:36:00	23.6	4	4	5	5	4	3	4	5					4	4	4	5	4	4	4	4					4	4	5	5	4	4	4	5																																																																
5:37:00	23.6	4	4	4	5	4	3	4	5					4	4	4	5	4	4	5	6					4	4	3	5	4	4	4	5																																																																
5:38:00	23.6	4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	5	3	4	5	5																																																																
5:39:00	23.6	4	4	4	6	3	4	4	5					4	4	4	6	4	4	4	5					3	4	4	5	4	4	4	6																																																																
5:40:00	23.6	4	4	4	5	4	4	4	5					4	4	4	5	4	5	4	5					4	4	4	5	4	4	4	5																																																																
5:41:00	23.6	4	4	4	5	4	4	5	5					4	4	4	6	4	3	4	5					4	4	4	5	4	4	4	6																																																																
5:42:00	23.6	4	4	4	5	4	4	5	5					4	4	4	5	4	4	4	5					3	4	4	5	4	4	4	6																																																																
5:43:00	23.6	4	4	4	4	4	4	4	5					4	4	4	4	4	4	4	6					4	4	4	5	4	4	4	5																																																																
5:44:00	23.6	4	4	4	4	4	4	4	6					4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5																																																																
5:45:00	23.6	4	4	4	6	4	4	4	5					4	4	4	5	4	4	4	5					3	4	4	5	4	4	4	5																																																																
5:46:00	23.6	4	4	4	4	4	4	5	5					4	4	5	5	4	4	4	5					4	4	4	5	4	4	5	5																																																																
5:47:00	23.6	3	4	4	5	4	4	4	6					4	4	4	5	3	4	4	5					4	4	4	5	4	4	4	5																																																																
5:48:00	23.6	4	4	4	5	4	3	4	5					5	4	5	5	4	4	4	6					4	3	4	5	4	4	4	6																																																																
5:49:00	23.6	4	4	5	5	4	4	5	5					4	4	5	5	4	4	4	5					4	4	4	5	4	4	5	5																																																																
5:50:00	23.6	4	3	5	5	4	3	4	5					4	3	4	5	4	4	4	4					4	4	4	5	4	5	4	5																																																																
5:51:00	23.6	4	3	5	5	4	4	4	6					3	4	4	5	4	4	4	6					4	4	4	5	4	4	5	5																																																																
5:52:00	23.6	4	4	4	5	4	4	4	4					4	3	4	5	3	4	4	5					4	4	4	5	4	4	4	5																																																																
5:53:00	23.6	4	4	4	5	4	4	4	5					4	4	4	5	4	4	5	5					4	4	4	5	4	4	4	5																																																																
5:54:00	23.6	4	4	5	5	4	3	5	5					3	5	4	5	4	4	4	5					4	4	5	5	4	4	5	6																																																																
5:55:00	23.6	4	4	4	6	4	4	4	4					4	4	4	5	4	4	4	5					3	4	4	5	4	4	4	5																																																																
5:56:00	23.6	4	4	4	5	4	4	5	5					4	4	4	5	4	4	4	5					7	4	5	5	4	4	5	5																																																																
5:57:00	23.6	4	4	4	5	3	4	4	5					4	4	4	5	3	4	4	4					4	4	4	5	3	4	5	5																																																																
5:58:00	23.6	4	4	4	5	4	4	4	5					4	4	4	5	4	4	5	5					4	5	4	5	4	4	4	5																																																																
5:59:00	23.6	4	4	4	5	4	3	4	4					4	5	4	5	5	4	4	4					5	4	3	5	4	4	4	4																																																																
6:00:00	23.6	4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	6					4	4	4	5	4	4	4	5																																																																
6:01:00	23.6	4	4	4	5	4	4	4	5					4	4	4	4	4	4	4	5					4	4	4	5	4	4	4	4																																																																
6:02:00	23.6	4	4	4	4	4	4	4	5					4	4	4	6	4	4	4	5					4	4	4	5	4	4	3	5																																																																
6:03:00	23.6	4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	6					4	4	5	5	4	4	4	4																																																																
6:04:00	23.6	4	4	4	5	4	4	5	5					4	4	3	6	4	4	4	5					4	4	4	5	4	4	5	5																																																																
6:05:00	23.6	4	4	4	5	4	4	5	5					4	4	4	5	4	4	4	5					3	4	4	4	4	3	4	5																																																																
6:06:00	23.6	4	5	4	5	4	4	4	5					4	4	4	5	4	4	4	6					3	4	4	5	4	4	4	5																																																																
6:07:00	23.6	4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	4																																																																
6:08:00	23.6	4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	5	4	5	4	6																																																																
6:09:00	23.6	4	4	4	5	4	4	4	4					4	4	4	5	4	4	4	5					4	4	4	5	4	4	5	5																																																																
6:10:00	23.6	4	4	4	5	4	3	4	5					4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5																																																																
6:11:00	23.6	4	4	4	5	4	4	4	6					4	4	4	5	4	4	4	5					3	4	4	5	4	4	4	5																																																																
6:12:00	23.6	4	4	4	6	4	4	4	5					4	4	4	5	4	4	4	6					4	4	4	5	4	4	5	5																																																																
6:13:00	23.6	4	4	4	5	4	4	4	6					4	4	4	5	4	4	4	5					4	4	4	5	4	3	4	4																																																																
6:14:00	23.6	5	4	4	5	4	4	4	5					4	4	5	5	4	4	4	5					4	4	4	5	4	4	4	5																																																																
6:15:00	23.6	4	4	4	5	4	4	4	6					4	4	4	5	4	4	4	6					4	4	4	5	4	4	4	5																																																																
6:16:00	23.6	4	4	5	5	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5																																																																
6:17:00	23.6	4	4	4	5	5	4	4	5					3	4	4	5	4	4	4	5					4	4	3	5	4	4	4	5																																																																
6:18:00	23.6	4	4	4	5	4	4	4	5					4	4	4	5	3	4	4	5					4	4	4	5	4	4	4	5																																																																
6:19:00	23.6	4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	4																																																																
6:20:00	23.6	3	4	4	5	4	4	4	5					4	4	3	5	4	4	4	5					4	4	5	4	4	4	4	4																																																																
6:21:00	23.6	4	4	4	5	4	3	4	5					4	4	4	4	4	4	4	5					3	4	4	5	4	4	4	5																																																																
6:22:00	23.6	4	4	4	5	4	4	4	5					4	4	4	4	4	4	4	5					4	4	4	4	4	4	5	5																																																																
6:23:00	23.6	4	4	5	5	4	4	4	5					4	4	4	5	4	4	4	4					4	4	4	4	3	4	5	5																																																																
6:24:00	23.6	4	3	5	5	4	4	4	4					4	4	4	5	4	4	4	5					3	4	4	5	4	4	4	5																																																																
6:25:00	23.6	4	4	4	5	4	4	4	5					4	4	4	4	3	4	4	5					4	3	4	5	4	4	4	4																																																																
6:26:00	23.6	4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	4					4	4	4	5	4	4	4	5																																																																
6:27:00	23.6	4	4	4	5	4	4	4	4					4	4	4	5	4	4	4	6					4	4	4	5	4	4	4	5																																																																
6:28:00	23.6	4	4	4	4	4	4	4	5					3	4	4	4	4	4	4	5					4	4	4	4	4	3	4	5																																																																
6:29:00	23.6	4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5																																																																
6:30:00	23.6	4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	4	4	4	4	5																																																																
6:31:00	23.6	4	3	4	4	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	4	3	4	4	5																																																																
6:32:00	23.6	4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	4	4	4	4	5																																																																
6:33:00	23.5	4	3	4	5	5	4	4	5					4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5																																																																
6:34:00	23.5	4	4	4	5	4	4	5	5					4	4	4	5	4	4	4	5					4	4	4	4	3	4	4	5																																																																
6:35:00	23.6	4	4	4	5	4	4	4	5					4	5	4	4	3	4	4	4					4	4	4	5	4	4	4	5																																																																
6:36:00	23.5	3	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	4																																																																
6:37:00	23.5	4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5																																																																
6:38:00	23.6	4	4	4	5	4	4	5	5					4	4	4	6	4	4	3	4					4	4	4	5	4	4	4	5																																																																
6:39:00	23.5	4	4	5	5	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5																																																																
6:40:00	23.5	4	4	4	5	4	4	4	4					4	4	4	4	4	4	4	5					4	4	4	5	4	4	3	5																																																																
6:41:00	23.5	4	4	4	4	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	4	4	4	4	5																																																																
6:42:00	23.5	4	4	4	5	4	4	4	4					4	4	4	5	4	4	4	4					4	4	4	4	4	4	4	4																																																																
6:43:00	23.5	4	4	4	5	4	4	4	5					4	3	4	5	4	4	4	5					4	4	4	5	4	4	4	4																																																																
6:44:00	23.5	4	4	4	5	4	4	4	5					4	4	4	5	3	4	4	5					4	4	4	5	4	4	4	5																																																																
6:45:00	23.5	4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	4	4	4	4	5																																																																
6:46:00	23.5	4	4	4	4	4	4	4	5					4	4	4	4	3	4	4	4					4	4	4	4	4	4	4	5																																																																
6:47:00	23.5	4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	6	4	4	3	5																																																																
6:48:00	23.5	4	4	4	5	4	4	4	4					4	5	4	5	4	4	4	6					4	4	4	4	5	4	5	5																																																																
6:49:00	23.5	4	4	4	5	4	4	4	5					4	4	4	4	4	4	4	5					4	4	4	4	4	4	4	5																																																																
6:50:00	23.5	4	4	4	5	4	4	5	5					4	4	4	4	4	4	4	4					4	4	4	5	4	4	4	4																																																																
6:51:00	23.5	4	3	4	5	4	4	4	5					4	4	4	5	4	4	4	5					4	3	4	4	4	4	4	5																																																																
6:52:00	23.5	3	4	4	5	4	4	3	5					4	4	4	4	4	4	4	5					4	4	4	4	4	4	4	4																																																																
6:53:00	23.5	4	4	4	5	4	4	4	4					4	4	4	4	4	4	4	5					4	3	4	5	5	4	4	5																																																																
6:54:00	23.5	4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5					4	4	4	4	4	4	4	5																																																																
6:55:00	23.5	4	4	4	4	4	4	3	5					4	4	4	5	4	4	3	5					4	4	4	5	4	4	5	4																																																																
6:56:00	23.5	4	4	4	5	4	4	4	5					4	4	4	4	4	4	4	5					3	4	4	4	3	4	4	4																																																																
6:57:00	23.5	4	3	4	5	4	3	4	4					4	4	4	5	4	4	4	5					4	4	4	4	4	4	4	5																																																																
6:58:00	23.5	4	4	4	5	4	4	4	5					4	4	4	5	4	4	4	5					4	4	3	5	4	4	4	5																																																																
